序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
48,1-Q1且IF大于10,3,Science Translational Medicine,SCI TRANSL MED,1946-6234,1946-6242,15.6,16.8,Q1,5/191,Q1,Q1,3.13,97.6,310.0,58152.0,"CELL BIOLOGY; MEDICINE, RESEARCH & EXPERIMENTAL","CELL BIOLOGY(JIF Q1/JCI Q1) | MEDICINE, RESEARCH & EXPERIMENTAL(JIF Q1/JCI Q1)",AMER ASSOC ADVANCEMENT SCIENCE,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Science+Translational+Medicine+aims+scope+instructions+for+authors+APC
49,1-Q1且IF大于10,3,JOURNAL OF CLINICAL ONCOLOGY,J CLIN ONCOL,0732-183X,1527-7755,44.7,41.3,Q1,7/333,Q1,Q1,6.45,98.0,299.0,180692.0,ONCOLOGY,ONCOLOGY(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=JOURNAL+OF+CLINICAL+ONCOLOGY+aims+scope+instructions+for+authors+APC
50,1-Q1且IF大于10,3,STROKE,STROKE,0039-2499,1524-4628,11.1,9.7,Q1,8/296,Q1,Q1,2.4,97.5,298.0,76353.0,CLINICAL NEUROLOGY; PERIPHERAL VASCULAR DISEASE,CLINICAL NEUROLOGY(JIF Q1/JCI Q1) | PERIPHERAL VASCULAR DISEASE(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=STROKE+aims+scope+instructions+for+authors+APC
51,1-Q1且IF大于10,3,International Journal of Biological Sciences,INT J BIOL SCI,1449-2288,1449-2288,11.7,11.3,Q1,26/328,Q1,Q1,2.24,92.2,293.0,27120.0,BIOCHEMISTRY & MOLECULAR BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1),IVYSPRING INT PUBL,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=International+Journal+of+Biological+Sciences+aims+scope+instructions+for+authors+APC
52,1-Q1且IF大于10,3,MOLECULAR THERAPY,MOL THER,1525-0016,1525-0024,11.4,12.7,Q1,6/192,Q1,Q1,2.57,97.1,293.0,32897.0,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL","BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q1/JCI Q1) | GENETICS & HEREDITY(JIF Q1/JCI Q1) | MEDICINE, RESEARCH & EXPERIMENTAL(JIF Q1/JCI Q1)",CELL PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=MOLECULAR+THERAPY+aims+scope+instructions+for+authors+APC
53,1-Q1且IF大于10,3,ESMO Open,ESMO OPEN,,2059-7029,10.6,8.8,Q1,34/333,Q1,Q1,1.61,89.9,291.0,10995.0,ONCOLOGY,ONCOLOGY(JIF Q1/JCI Q1),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=ESMO+Open+aims+scope+instructions+for+authors+APC
54,1-Q1且IF大于10,3,Acta Pharmaceutica Sinica B,ACTA PHARM SIN B,2211-3835,2211-3843,14.6,16.9,Q1,8/356,Q1,Q1,3.4,97.9,275.0,28576.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),"INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES",其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Acta+Pharmaceutica+Sinica+B+aims+scope+instructions+for+authors+APC
55,1-Q1且IF大于10,3,ISME Journal,ISME J,1751-7362,1751-7370,10.2,13.2,Q1,7/205,Q1,Q1,2.47,91.3,274.0,45940.0,MICROBIOLOGY,MICROBIOLOGY(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=ISME+Journal+aims+scope+instructions+for+authors+APC
56,1-Q1且IF大于10,3,CANCER RESEARCH,CANCER RES,0008-5472,1538-7445,22.6,15.7,Q1,16/333,Q1,Q1,2.61,95.3,272.0,119428.0,ONCOLOGY,ONCOLOGY(JIF Q1/JCI Q1),AMER ASSOC CANCER RESEARCH,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=CANCER+RESEARCH+aims+scope+instructions+for+authors+APC
57,1-Q1且IF大于10,3,NEW ENGLAND JOURNAL OF MEDICINE,NEW ENGL J MED,0028-4793,1533-4406,84.5,86.6,Q1,2/336,Q1,Q1,20.92,99.6,266.0,414591.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",MASSACHUSETTS MEDICAL SOC,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=NEW+ENGLAND+JOURNAL+OF+MEDICINE+aims+scope+instructions+for+authors+APC
58,1-Q1且IF大于10,3,ALLERGY,ALLERGY,0105-4538,1398-9995,11.3,11.7,Q1,3/40,Q1,Q1,2.08,93.8,266.0,27633.0,ALLERGY; IMMUNOLOGY,ALLERGY(JIF Q1/JCI Q1) | IMMUNOLOGY(JIF Q1/JCI Q1),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=ALLERGY+aims+scope+instructions+for+authors+APC
59,1-Q1且IF大于10,3,Molecular Cell,MOL CELL,1097-2765,1097-4164,16.0,17.6,Q1,12/328,Q1,Q1,2.6,96.5,257.0,88599.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1) | CELL BIOLOGY(JIF Q1/JCI Q1),CELL PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Molecular+Cell+aims+scope+instructions+for+authors+APC
60,1-Q1且IF大于10,3,MedComm,MEDCOMM,,2688-2663,14.1,14.1,Q1,11/191,Q1,Q1,1.64,94.5,252.0,10178.0,"MEDICINE, RESEARCH & EXPERIMENTAL","MEDICINE, RESEARCH & EXPERIMENTAL(JIF Q1/JCI Q1)",WILEY,Wiley,否,ESCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=MedComm+aims+scope+instructions+for+authors+APC
61,1-Q1且IF大于10,3,NATURE GENETICS,NAT GENET,1061-4036,1546-1718,25.5,35.3,Q1,2/192,Q1,Q1,7.53,99.2,246.0,114115.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q1/JCI Q1),NATURE PORTFOLIO,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=NATURE+GENETICS+aims+scope+instructions+for+authors+APC
62,1-Q1且IF大于10,3,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,J ALLERGY CLIN IMMUN,0091-6749,1097-6825,11.7,11.6,Q1,1/40,Q1,Q1,2.32,98.8,245.0,57333.0,ALLERGY; IMMUNOLOGY,ALLERGY(JIF Q1/JCI Q1) | IMMUNOLOGY(JIF Q1/JCI Q1),MOSBY-ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+ALLERGY+AND+CLINICAL+IMMUNOLOGY+aims+scope+instructions+for+authors+APC
63,1-Q1且IF大于10,3,BRAIN,BRAIN,0006-8950,1460-2156,12.6,13.9,Q1,6/296,Q1,Q1,3.29,98.1,243.0,68603.0,CLINICAL NEUROLOGY; NEUROSCIENCES,CLINICAL NEUROLOGY(JIF Q1/JCI Q1) | NEUROSCIENCES(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=BRAIN+aims+scope+instructions+for+authors+APC
64,1-Q1且IF大于10,3,EUROPEAN HEART JOURNAL,EUR HEART J,0195-668X,1522-9645,45.3,42.2,Q1,2/237,Q1,Q1,7.96,99.4,240.0,104376.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=EUROPEAN+HEART+JOURNAL+aims+scope+instructions+for+authors+APC
65,1-Q1且IF大于10,3,Signal Transduction and Targeted Therapy,SIGNAL TRANSDUCT TAR,2095-9907,2059-3635,81.2,74.6,Q1,1/328,Q1,Q1,6.13,99.8,238.0,88969.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1) | CELL BIOLOGY(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Signal+Transduction+and+Targeted+Therapy+aims+scope+instructions+for+authors+APC
66,1-Q1且IF大于10,3,JACC-Journal of the American College of Cardiology,J AM COLL CARDIOL,0735-1097,1558-3597,22.3,25.6,Q1,4/237,Q1,Q1,5.11,98.5,235.0,124430.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JACC-Journal+of+the+American+College+of+Cardiology+aims+scope+instructions+for+authors+APC
67,1-Q1且IF大于10,3,BRITISH JOURNAL OF ANAESTHESIA,BRIT J ANAESTH,0007-0912,1471-6771,10.3,10.8,Q1,1/72,Q1,Q1,3.15,99.3,230.0,32565.0,ANESTHESIOLOGY,ANESTHESIOLOGY(JIF Q1/JCI Q1),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=BRITISH+JOURNAL+OF+ANAESTHESIA+aims+scope+instructions+for+authors+APC
68,1-Q1且IF大于10,3,Environmental Chemistry and Ecotoxicology,ENVIRON CHEM ECOTOX,,2590-1826,12.3,11.5,Q1,3/106,Q1,Q1,2.26,97.6,226.0,2003.0,TOXICOLOGY,TOXICOLOGY(JIF Q1/JCI Q1),KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Environmental+Chemistry+and+Ecotoxicology+aims+scope+instructions+for+authors+APC
69,1-Q1且IF大于10,3,ARCHIVES OF TOXICOLOGY,ARCH TOXICOL,0340-5761,1432-0738,10.9,8.4,Q1,5/106,Q1,Q1,1.49,95.8,226.0,19139.0,TOXICOLOGY,TOXICOLOGY(JIF Q1/JCI Q1),SPRINGER HEIDELBERG,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=ARCHIVES+OF+TOXICOLOGY+aims+scope+instructions+for+authors+APC
70,1-Q1且IF大于10,3,Science Bulletin,SCI BULL,2095-9273,2095-9281,20.7,19.0,Q1,6/140,Q1,Q1,2.98,96.1,225.0,27405.0,MULTIDISCIPLINARY SCIENCES,MULTIDISCIPLINARY SCIENCES(JIF Q1/JCI Q1),ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Science+Bulletin+aims+scope+instructions+for+authors+APC
71,1-Q1且IF大于10,3,npj Biofilms and Microbiomes,NPJ BIOFILMS MICROBI,,2055-5008,11.4,11.7,Q1,10/180,Q1,Q1,2.23,94.7,225.0,7589.0,BIOTECHNOLOGY & APPLIED MICROBIOLOGY; MICROBIOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q1/JCI Q1) | MICROBIOLOGY(JIF Q1/JCI Q1),NATURE PORTFOLIO,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=npj+Biofilms+and+Microbiomes+aims+scope+instructions+for+authors+APC
72,1-Q1且IF大于10,3,Nature Microbiology,NAT MICROBIOL,2058-5276,2058-5276,18.7,20.8,Q1,6/167,Q1,Q1,4.62,96.7,220.0,32131.0,MICROBIOLOGY,MICROBIOLOGY(JIF Q1/JCI Q1),NATURE PORTFOLIO,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=Nature+Microbiology+aims+scope+instructions+for+authors+APC
73,1-Q1且IF大于10,3,RADIOLOGY,RADIOLOGY,0033-8419,1527-1315,17.6,15.5,Q1,3/217,Q1,Q1,4.15,98.8,220.0,61752.0,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q1/JCI Q1)",RADIOLOGICAL SOC NORTH AMERICA (RSNA),其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=RADIOLOGY+aims+scope+instructions+for+authors+APC
74,1-Q1且IF大于10,3,NATURE NEUROSCIENCE,NAT NEUROSCI,1097-6256,1546-1726,20.3,24.9,Q1,3/330,Q1,Q1,5.35,99.2,219.0,79106.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q1/JCI Q1),NATURE PORTFOLIO,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=NATURE+NEUROSCIENCE+aims+scope+instructions+for+authors+APC
75,1-Q1且IF大于10,3,ACTA PHARMACOLOGICA SINICA,ACTA PHARMACOL SIN,1671-4083,1745-7254,10.4,10.8,Q1,16/356,Q1,Q1,1.69,95.6,216.0,21832.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q1/JCI Q1),NATURE PUBL GROUP,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=ACTA+PHARMACOLOGICA+SINICA+aims+scope+instructions+for+authors+APC
76,1-Q1且IF大于10,3,CIRCULATION,CIRCULATION,0009-7322,1524-4539,41.3,40.5,Q1,1/100,Q1,Q1,9.17,99.5,208.0,186674.0,CARDIAC & CARDIOVASCULAR SYSTEMS; PERIPHERAL VASCULAR DISEASE,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1) | PERIPHERAL VASCULAR DISEASE(JIF Q1/JCI Q1),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=CIRCULATION+aims+scope+instructions+for+authors+APC
77,1-Q1且IF大于10,3,DIABETES CARE,DIABETES CARE,0149-5992,1935-5548,22.6,16.7,Q1,6/198,Q1,Q1,4.15,97.2,204.0,82731.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),AMER DIABETES ASSOC,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=DIABETES+CARE+aims+scope+instructions+for+authors+APC
78,1-Q1且IF大于10,3,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY,J AM ACAD DERMATOL,0190-9622,1097-6787,12.3,12.5,Q1,1/99,Q1,Q1,3.22,99.5,200.0,39868.0,DERMATOLOGY,DERMATOLOGY(JIF Q1/JCI Q1),MOSBY-ELSEVIER,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JOURNAL+OF+THE+AMERICAN+ACADEMY+OF+DERMATOLOGY+aims+scope+instructions+for+authors+APC
79,1-Q1且IF大于10,3,GUT,GUT,0017-5749,1468-3288,24.6,26.7,Q1,5/153,Q1,Q1,5.52,97.1,173.0,66773.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q1/JCI Q1),BMJ PUBLISHING GROUP,BMJ,是,SCIE,混合/全OA,"BMJ Open约GBP 2,175；旗舰刊更高",高,https://authors.bmj.com/open-access/,https://www.google.com/search?q=GUT+aims+scope+instructions+for+authors+APC
80,1-Q1且IF大于10,3,Genome Medicine,GENOME MED,1756-994X,1756-994X,10.8,13.2,Q1,8/192,Q1,Q1,2.85,96.1,149.0,15561.0,GENETICS & HEREDITY,GENETICS & HEREDITY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Genome+Medicine+aims+scope+instructions+for+authors+APC
81,1-Q1且IF大于10,3,Molecular Cancer,MOL CANCER,,1476-4598,42.2,39.7,Q1,4/328,Q1,Q1,5.07,98.9,147.0,53231.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; ONCOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1) | ONCOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=Molecular+Cancer+aims+scope+instructions+for+authors+APC
82,1-Q1且IF大于10,3,BRITISH JOURNAL OF SPORTS MEDICINE,BRIT J SPORT MED,0306-3674,1473-0480,15.5,18.9,Q1,1/136,Q1,Q1,3.72,99.6,113.0,40333.0,SPORT SCIENCES,SPORT SCIENCES(JIF Q1/JCI Q1),BMJ PUBLISHING GROUP,BMJ,是,SCIE,混合/全OA,"BMJ Open约GBP 2,175；旗舰刊更高",高,https://authors.bmj.com/open-access/,https://www.google.com/search?q=BRITISH+JOURNAL+OF+SPORTS+MEDICINE+aims+scope+instructions+for+authors+APC
83,1-Q1且IF大于10,3,BMJ-British Medical Journal,BMJ-BRIT MED J,0959-535X,1756-1833,55.1,78.1,Q1,5/336,Q1,Q1,8.91,98.7,109.0,188624.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",BMJ PUBLISHING GROUP,BMJ,是,SCIE,混合/全OA,"BMJ Open约GBP 2,175；旗舰刊更高",高,https://authors.bmj.com/open-access/,https://www.google.com/search?q=BMJ-British+Medical+Journal+aims+scope+instructions+for+authors+APC
84,1-Q1且IF大于10,3,CELLULAR & MOLECULAR BIOLOGY LETTERS,CELL MOL BIOL LETT,1425-8153,1689-1392,12.2,11.8,Q1,25/328,Q1,Q1,1.58,92.5,104.0,7176.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1) | CELL BIOLOGY(JIF Q1/JCI Q1),BMC,BMC,是,SCIE,全OA,"约 USD 1,990-2,890（旗舰刊更高）",高,https://www.biomedcentral.com/getpublished/article-processing-charges,https://www.google.com/search?q=CELLULAR+&+MOLECULAR+BIOLOGY+LETTERS+aims+scope+instructions+for+authors+APC
85,1-Q1且IF大于10,2,Lancet Regional Health-Europe,LANCET REG HEALTH-EU,2666-7762,2666-7762,15.7,13.6,Q1,2/194,Q1,Q1,4.51,99.2,196.0,9075.0,"HEALTH CARE SCIENCES & SERVICES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","HEALTH CARE SCIENCES & SERVICES(JIF Q1/JCI Q1) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q1/JCI Q1)",ELSEVIER,Elsevier,是,"SCIE; SCIE, SSCI",混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=Lancet+Regional+Health-Europe+aims+scope+instructions+for+authors+APC
86,1-Q1且IF大于10,2,Autophagy,AUTOPHAGY,1554-8627,1554-8635,18.6,18.8,Q1,13/207,Q1,Q1,1.78,94.0,195.0,34458.0,CELL BIOLOGY,CELL BIOLOGY(JIF Q1/JCI Q1),TAYLOR & FRANCIS INC,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Autophagy+aims+scope+instructions+for+authors+APC
87,1-Q1且IF大于10,2,DIABETOLOGIA,DIABETOLOGIA,0012-186X,1432-0428,10.4,10.3,Q1,12/198,Q1,Q1,2.06,94.2,195.0,35798.0,ENDOCRINOLOGY & METABOLISM,ENDOCRINOLOGY & METABOLISM(JIF Q1/JCI Q1),SPRINGER,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=DIABETOLOGIA+aims+scope+instructions+for+authors+APC
88,1-Q1且IF大于10,2,LANCET,LANCET,0140-6736,1474-547X,109.0,115.4,Q1,1/336,Q1,Q1,23.89,99.9,192.0,378842.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q1/JCI Q1)",ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=LANCET+aims+scope+instructions+for+authors+APC
89,1-Q1且IF大于10,2,EUROPEAN JOURNAL OF HEART FAILURE,EUR J HEART FAIL,1388-9842,1879-0844,10.3,12.4,Q1,16/237,Q1,Q1,2.9,93.5,192.0,23392.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=EUROPEAN+JOURNAL+OF+HEART+FAILURE+aims+scope+instructions+for+authors+APC
90,1-Q1且IF大于10,2,Neuron,NEURON,0896-6273,1097-4199,16.9,18.2,Q1,8/330,Q1,Q1,3.79,97.7,186.0,108660.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q1/JCI Q1),CELL PRESS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Neuron+aims+scope+instructions+for+authors+APC
91,1-Q1且IF大于10,2,NATURE STRUCTURAL & MOLECULAR BIOLOGY,NAT STRUCT MOL BIOL,1545-9993,1545-9985,10.1,11.3,Q1,5/81,Q1,Q1,2.22,91.3,185.0,29500.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1) | CELL BIOLOGY(JIF Q1/JCI Q1),NATURE PORTFOLIO,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=NATURE+STRUCTURAL+&+MOLECULAR+BIOLOGY+aims+scope+instructions+for+authors+APC
92,1-Q1且IF大于10,2,CELL DEATH AND DIFFERENTIATION,CELL DEATH DIFFER,1350-9047,1476-5403,13.6,15.3,Q1,19/328,Q1,Q1,2.23,94.4,178.0,36020.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q1/JCI Q1) | CELL BIOLOGY(JIF Q1/JCI Q1),SPRINGERNATURE,Springer Nature,是,SCIE,混合/全OA,"全OA约 USD 2,090-3,490；Nature系更高；Scientific Reports已拉黑",中高,https://www.springernature.com/gp/open-research/journals-books/journals,https://www.google.com/search?q=CELL+DEATH+AND+DIFFERENTIATION+aims+scope+instructions+for+authors+APC
93,1-Q1且IF大于10,2,EUROPACE,EUROPACE,1099-5129,1532-2092,10.2,8.2,Q1,17/237,Q1,Q1,2.14,93.0,171.0,18483.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),OXFORD UNIV PRESS,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=EUROPACE+aims+scope+instructions+for+authors+APC
94,1-Q1且IF大于10,2,NEURO-ONCOLOGY,NEURO-ONCOLOGY,1522-8517,1523-5866,13.1,16.7,Q1,4/296,Q1,Q1,2.79,98.8,168.0,27081.0,CLINICAL NEUROLOGY; ONCOLOGY,CLINICAL NEUROLOGY(JIF Q1/JCI Q1) | ONCOLOGY(JIF Q1/JCI Q1),OXFORD UNIV PRESS INC,Oxford UP,是,SCIE,混合为主,订阅路线通常无APC；可选OA，费用因刊而异,中,https://academic.oup.com/pages/open-research/open-access,https://www.google.com/search?q=NEURO-ONCOLOGY+aims+scope+instructions+for+authors+APC
95,1-Q1且IF大于10,2,JACC-Cardiovascular Interventions,JACC-CARDIOVASC INTE,1936-8798,1876-7605,12.7,12.3,Q1,10/237,Q1,Q1,2.82,96.0,167.0,20352.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q1/JCI Q1),ELSEVIER SCIENCE INC,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=JACC-Cardiovascular+Interventions+aims+scope+instructions+for+authors+APC
